timestamp,Basel Temperature [2 m elevation corrected],Basel Growing Degree Days [2 m elevation corrected],Basel Wind Speed [10 m],Basel Wind Direction [10 m]
20230123T0800,0.7302454,0,11.119281,29.05458
20230123T0900,0.6002454,0,11.246759,39.805573
20230123T1000,0.7302454,0,11.808878,37.568573
20230123T1100,0.8302454,0,12.10157,30.37912
20230123T1200,1.6702454,0,18.218275,52.22432
20230123T1300,2.0802455,0,18.391737,49.76364
20230123T1400,2.4002454,0,18.35647,48.179825
20230123T1500,2.7202454,0,19.681828,50.194427
20230123T1600,2.9002452,0,19.734436,51.666656
20230123T1700,2.9902453,0,18.899143,49.635452
20230123T1800,2.8802452,0,16.363178,39.644165
20230123T1900,2.9702454,0,15.696165,36.60707
20230123T2000,3.0102453,0,14.982228,35.217575
20230123T2100,3.1902456,0,15.077082,33.310623
20230123T2200,3.2502456,0,15.277749,34.43898
20230123T2300,3.4202452,0,13.896187,36.573013
20230124T0000,3.4602456,0,12.594856,30.963745
20230124T0100,3.5302453,0,13.237038,44.999985
20230124T0200,3.5202456,0,12.819235,51.842773
20230124T0300,3.6402454,0,11.753876,49.96974
20230124T0400,3.5602455,0,12.031756,51.07245
20230124T0500,3.4202452,0,11.304229,52.76516
20230124T0600,3.3202453,0,10.587918,54.68878
20230124T0700,3.2602453,0,8.435069,50.194427
20230124T0800,3.2702456,0,6.9153743,38.659805
20230124T0900,3.1702452,0,7.127636,44.999985
20230124T1000,3.3002453,0,5.3517847,47.726303
20230124T1100,3.4002452,0,6.3690495,42.70938
20230124T1200,3.8702455,0,8.78872,55.007973
20230124T1300,4.2302456,0,8.707237,60.25511
20230124T1400,4.630245,0,8.854829,63.43495
20230124T1500,4.920245,0,9.178235,64.440025
20230124T1600,5.040245,0,7.729527,62.241455
20230124T1700,4.9902453,0,7.386582,46.97493
20230124T1800,3.9002452,0,5.3517847,42.27368
20230124T1900,3.7702456,0,6.1305785,49.76364
20230124T2000,3.4502454,0,6.638072,49.398697
20230124T2100,3.3902454,0,5.904439,52.431404
20230124T2200,3.4802456,0,5.8603754,47.489548
20230124T2300,3.1002455,0,6.989936,34.508514
20230125T0000,2.5902452,0,4.6938257,57.5288
20230125T0100,3.1802454,0,4.0249224,79.695145
20230125T0200,2.5802455,0,3.0758414,69.443954
20230125T0300,2.7002454,0,1.8,89.99999
20230125T0400,2.5402455,0,2.16,89.99999
20230125T0500,2.5902452,0,3.219938,63.43495
20230125T0600,2.7102456,0,3.5455887,66.037506
20230125T0700,2.3202453,0,3.5455887,66.037506
20230125T0800,2.4602454,0,4.1046314,52.125
20230125T0900,2.2802453,0,5.1165614,39.2894
20230125T1000,2.6202455,0,4.829907,26.565033
20230125T1100,2.8302455,0,6.297428,30.963745
20230125T1200,3.0402455,0,7.42159,14.03624
20230125T1300,3.1002455,0,8.049845,26.565033
20230125T1400,3.3102455,0,8.942214,40.100906
20230125T1500,3.4902453,0,8.209263,52.125
20230125T1600,3.5702453,0,6.638072,49.398697
20230125T1700,3.6002455,0,5.0911684,44.999985
20230125T1800,2.7902455,0,3.8268526,41.18593
20230125T1900,3.5602455,0,4.0249224,26.565033
20230125T2000,3.3902454,0,2.968636,14.03624
20230125T2100,3.2502456,0,2.9024127,7.125
20230125T2200,3.1302452,0,3.96,360
20230125T2300,2.6302452,0,4.1046314,15.255127
20230126T0000,2.4202454,0,3.096837,324.46234
20230126T0100,1.8802454,0,1.9386592,338.1986
20230126T0200,1.4702454,0,2.6208394,344.0546
20230126T0300,0.8002454,0,3.2399998,360
20230126T0400,0.7202454,0,2.968636,14.03624
20230126T0500,0.6802454,0,2.0991426,329.03625
20230126T0600,0.2802454,0,2.9024127,330.25513
20230126T0700,0.5802454,0,4.73506,351.25385
20230126T0800,0.5302454,0,5.3999996,360
20230126T0900,0.64024544,0,5.4477882,7.594635
20230126T1000,0.4502454,0,5.937272,14.03624
20230126T1100,0.4902454,0,6.725354,15.524109
20230126T1200,0.7102454,0,6.849467,3.0127716
20230126T1300,0.9402454,0,7.5685663,2.7262878
20230126T1400,0.9002454,0,7.9526596,5.194412
20230126T1500,0.9302454,0,6.9899354,11.888657
20230126T1600,0.7102454,0,6.9899354,11.888657
20230126T1700,0.5602454,0,8.311245,4.9697266
20230126T1800,0.3602454,0,9.007196,357.7094
20230126T1900,0.000245392,0,8.669949,355.23636
20230126T2000,-0.24975461,0,7.928178,357.39746
20230126T2100,-0.48975456,0,7.9526596,354.8056
20230126T2200,-0.5597546,0,8.669949,355.23636
20230126T2300,-0.7197546,0,7.9526596,354.8056
20230127T0000,-0.72975457,0,7.2359104,354.28943
20230127T0100,-0.90975463,0,7.5685663,357.2737
20230127T0200,-0.87975454,0,7.208994,357.13757
20230127T0300,-0.9297546,0,7.2,360
20230127T0400,-1.0797546,0,6.130579,3.3664398
20230127T0500,-1.0897546,0,6.924738,8.972626
20230127T0600,-0.9197546,0,7.6367526,8.130096
20230127T0700,-0.9597546,0,7.2359104,5.7105865
20230127T0800,-0.6797546,0,7.9526596,5.194412
20230127T0900,-0.63975465,0,9.114471,9.090271
20230127T1000,-0.4597546,0,9.904906,19.093475
20230127T1100,-0.11975461,0,10.630672,28.30075
20230127T1200,0.3702454,0,12.10157,30.37912
20230127T1300,0.8602454,0,12.10157,30.37912
20230127T1400,1.1802454,0,13.104198,37.184692
20230127T1500,1.4702454,0,12.819235,38.157227
20230127T1600,1.4202454,0,12.783802,32.347427
20230127T1700,1.4002454,0,12.904882,30.141388
20230127T1800,1.1102455,0,10.966713,23.198593
20230127T1900,0.6102454,0,9.9571085,12.528793
20230127T2000,0.17024541,0,9.605998,12.994629
20230127T2100,0.17024541,0,9.255571,13.495728
20230127T2200,0.4602454,0,9.178235,11.309921
20230127T2300,0.3802454,0,8.825508,11.76828
20230128T0000,0.52024543,0,7.2359104,5.7105865
20230128T0100,0.19024539,0,8.557102,14.620865
20230128T0200,0.060245395,0,9.255571,13.495728
20230128T0300,0.050245404,0,8.905908,14.03624
20230128T0400,0.030245423,0,7.8625183,15.945404
20230128T0500,-0.10975462,0,7.8625183,15.945404
20230128T0600,0.3802454,0,8.311245,17.650116
20230128T0700,0.5102454,0,9.227524,20.55603
20230128T0800,0.77024543,0,9.504273,24.623566
20230128T0900,0.8502454,0,9.83268,23.749481
20230128T1000,1.2102454,0,11.435313,28.178574
20230128T1100,1.5502454,0,14.773164,43.025055
20230128T1200,2.0302453,0,15.30741,41.18593
20230128T1300,2.4102454,0,16.92383,51.91121
20230128T1400,2.7002454,0,17.786331,54.05787
20230128T1500,2.7202454,0,17.10284,49.267868
20230128T1600,2.9202452,0,15.273505,44.999985
20230128T1700,2.8702455,0,13.324863,38.418045
20230128T1800,2.5602455,0,10.787993,25.709946
20230128T1900,2.2102454,0,9.565437,19.798859
20230128T2000,2.0502453,0,8.654986,16.927505
20230128T2100,1.5202454,0,7.8625183,15.945404
20230128T2200,1.0602454,0,7.072878,14.743561
20230128T2300,1.0502454,0,7.968939,18.434952
20230129T0000,0.6602454,0,7.8625183,15.945404
20230129T0100,1.0102454,0,7.172949,17.525558
20230129T0200,0.6602454,0,7.0911775,23.962494
20230129T0300,0.77024543,0,6.830519,18.434952
20230129T0400,-0.1397546,0,6.489992,19.440033
20230129T0500,0.080245405,0,6.12,28.07248
20230129T0600,-0.3297546,0,5.937272,14.03624
20230129T0700,0.5802454,0,6.87779,6.0090027
20230129T0800,0.090245396,0,6.2145634,10.00798
20230129T0900,0.4302454,0,1.4399999,89.99999
20230129T1000,0.6002454,0,3.2599385,6.340164
20230129T1100,0.9202454,0,4.73506,8.74614
20230129T1200,1.3802454,0,4.379589,350.5377
20230129T1300,1.9502454,0,1.4399999,360
20230129T1400,2.1302454,0,0.5091169,135
20230129T1500,2.4002454,0,0.8049845,243.43495
20230129T1600,2.4802454,0,2.2768397,251.56506
20230129T1700,2.5502453,0,4.452954,255.96376
20230129T1800,2.0102453,0,2.9024127,262.875
20230129T1900,2.1802454,0,3.319036,229.39871
20230129T2000,1.0102454,0,5.315336,208.30077
20230129T2100,-0.08975458,0,6.151683,200.55605
20230129T2200,-2.3497548,0,4.896529,197.10272
20230129T2300,-2.7297544,0,4.896529,197.10272
20230130T0000,-1.9897546,0,6.297428,210.96376
20230130T0100,-1.9797546,0,5.3999996,216.8699
20230130T0200,-2.6297545,0,5.904439,217.5686
20230130T0300,-2.8197546,0,5.904439,217.5686
20230130T0400,-3.1397548,0,6.439876,243.43495
20230130T0500,-2.6797547,0,6.989936,214.50853
20230130T0600,-2.0497546,0,8.0899935,212.27565
20230130T0700,-1.7597545,0,9.021574,208.61046
20230130T0800,-2.1697545,0,8.39657,210.96376
20230130T0900,-1.8397547,0,8.78872,214.99202
20230130T1000,-1.2497545,0,9.793059,216.02737
20230130T1100,-0.03975457,0,11.090103,215.75389
20230130T1200,0.89024544,0,13.324863,218.41806
20230130T1300,1.9302454,0,14.186923,215.7067
20230130T1400,2.5202456,0,15.408671,217.40535
20230130T1500,3.0302453,0,13.783817,229.23639
20230130T1600,3.2302456,0,14.113652,232.2532
20230130T1700,3.0802455,0,12.4811535,236.7683
20230130T1800,2.9202452,0,10.805998,240.01837
20230130T1900,2.6102452,0,9.885262,236.88866
20230130T2000,2.4302454,0,8.78872,235.00798
20230130T2100,2.1202455,0,7.9932966,234.16235
20230130T2200,1.9802454,0,7.8954163,226.84761
20230130T2300,1.9302454,0,7.145796,220.91438
20230131T0000,1.9402454,0,5.1165614,219.28941
20230131T0100,1.7202454,0,4.6938257,237.52881
20230131T0200,1.8302454,0,4.3349743,221.63354
20230131T0300,1.5002453,0,3.8939953,213.69006
20230131T0400,1.1102455,0,4.0249224,206.56505
20230131T0500,0.8502454,0,5.315336,208.30077
20230131T0600,0.3702454,0,5.154415,204.77515
20230131T0700,0.020245433,0,6.151683,200.55605
20230131T0800,-0.08975458,0,6.830519,198.43495
20230131T0900,-0.4297546,0,7.072878,194.74356
20230131T1000,0.14024541,0,5.0142193,201.0375
20230131T1100,1.5102453,0,6.151683,200.55605
20230131T1200,2.8802452,0,8.4963045,216.38435
20230131T1300,4.0402455,0,9.957108,229.39871
20230131T1400,5.020245,0,10.495713,239.03624
20230131T1500,5.110245,0,12.10157,247.24902
20230131T1600,5.150245,0,12.7279215,241.26021
20230131T1700,5.0502453,0,10.703569,222.27368
20230131T1800,5.000245,0,10.799999,216.8699
20230131T1900,4.960245,0,9.449572,220.36453
20230131T2000,4.7002454,0,6.9153743,231.3402
20230131T2100,4.4502454,0,7.386582,226.97495
20230131T2200,4.5302453,0,8.942214,220.1009
20230131T2300,4.4802456,0,9.793059,216.02737
20230201T0000,4.4102454,0,9.422101,223.45184
20230201T0100,4.380245,0,9.220499,218.65982
20230201T0200,4.2202454,0,9.793059,216.02737
20230201T0300,3.6602454,0,10.009036,217.69424
20230201T0400,3.0502453,0,9.673221,225
20230201T0500,2.9902453,0,9.178235,221.82018
20230201T0600,2.9202452,0,9.1641035,225
20230201T0700,3.2402453,0,10.195057,222.1376
20230201T0800,3.6102452,0,11.457958,223.72697
20230201T0900,3.8602452,0,11.212135,227.60257
20230201T1000,4.0102453,0,12.475961,223.83087
20230201T1100,4.4702454,0,14.512064,223.99492
20230201T1200,5.1602454,0,14.291592,229.08562
20230201T1300,5.8002453,0,15.0038395,239.74356
20230201T1400,6.3902454,0,19.130875,250.20113
20230201T1500,6.6402454,0,17.309973,253.07248
20230201T1600,6.770245,0,17.731598,264.17368
20230201T1700,6.5802455,0,16.039202,260.9605
20230201T1800,6.190245,0,14.24163,249.27444
20230201T1900,5.9902453,0,13.684735,243.43495
20230201T2000,6.040245,0,14.512064,240.25513
20230201T2100,5.7602453,0,15.277749,235.561
20230201T2200,5.710245,0,15.408671,232.59465
20230201T2300,5.770245,0,14.84318,230.90614
20230202T0000,5.5702453,0,15.629971,231.5463
20230202T0100,5.4302454,0,15.03835,227.91084
20230202T0200,5.3202453,0,14.291592,229.08562
20230202T0300,5.2802453,0,14.186923,234.2933
20230202T0400,5.270245,0,13.479583,235.88553
20230202T0500,5.0902452,0,12.538134,230.82635
20230202T0600,4.980245,0,11.966954,226.21889
20230202T0700,5.040245,0,12.7279215,225
20230202T0800,5.210245,0,12.738099,227.29062
20230202T0900,5.2602453,0,12.538134,230.82635
20230202T1000,5.440245,0,12.88981,234.09029
20230202T1100,5.750245,0,12.979984,236.30994
20230202T1200,6.2202454,0,11.988594,228.65222
20230202T1300,6.610245,0,15.2947035,243.43495
20230202T1400,7.020245,0,15.716793,249.90477
20230202T1500,7.3902454,0,15.042659,248.9625
20230202T1600,7.3302455,0,17.654686,253.41266
20230202T1700,7.3402452,0,13.896187,253.44293
20230202T1800,7.3902454,0,9.983106,244.359
20230202T1900,7.1002455,0,8.942214,229.8991
20230202T2000,6.8902454,0,9.686609,228.01279
20230202T2100,6.4102454,0,8.714677,231.70984
20230202T2200,6.0302453,0,6.618519,225
20230202T2300,5.710245,0,7.42159,219.09386
20230203T0000,5.8002453,0,6.3690495,222.7094
20230203T0100,5.630245,0,7.491114,215.21759
20230203T0200,5.3302455,0,8.78872,214.99202
20230203T0300,5.270245,0,8.4963045,216.38435
20230203T0400,5.4102454,0,9.885262,213.11134
20230203T0500,5.4702454,0,11.4862,212.19574
20230203T0600,5.6002455,0,10.799999,216.8699
20230203T0700,5.3402452,0,10.195057,222.1376
20230203T0800,5.4702454,0,10.464797,220.8151
20230203T0900,5.710245,0,10.233123,219.28941
20230203T1000,5.8702455,0,11.304229,217.23483
20230203T1100,6.5702453,0,11.246759,219.80557
20230203T1200,7.270245,0,13.493999,223.91908
20230203T1300,8.020246,0,14.693999,239.03625
20230203T1400,8.190246,0,16.766108,255.06857
20230203T1500,8.400246,0,16.520823,258.69006
20230203T1600,8.290245,0,16.167967,258.43988
20230203T1700,7.980245,0,12.682018,263.4802
20230203T1800,7.670245,0,10.931203,252.75854
20230203T1900,7.5702453,0,12.55879,242.70044
20230203T2000,7.4302454,0,13.217443,240.64226
20230203T2100,7.290245,0,11.923557,241.11342
20230203T2200,7.130245,0,11.609651,240.25513
20230203T2300,7.2202454,0,10.495713,239.03624
20230204T0000,7.3202453,0,9.983106,244.359
20230204T0100,7.0802455,0,9.957108,229.39871
20230204T0200,6.860245,0,10.195057,227.86241
20230204T0300,6.7202454,0,9.686609,228.01279
20230204T0400,6.5602455,0,8.654987,225
20230204T0500,6.610245,0,7.8954163,223.15239
20230204T0600,6.610245,0,7.145796,229.08562
20230204T0700,6.5702453,0,5.8603754,227.48956
20230204T0800,6.460245,0,5.8603754,227.48956
20230204T0900,6.3402452,0,5.1165614,230.7106
20230204T1000,6.5502453,0,4.39436,235.00798
20230204T1100,7.0102453,0,3.4152596,251.56506
20230204T1200,7.3402452,0,2.6208394,285.9454
20230204T1300,7.920245,0,4.1046314,322.12503
20230204T1400,8.430245,0,6.638072,347.4712
20230204T1500,8.840245,0,7.5685663,2.7262878
20230204T1600,8.590245,0,7.42159,14.03624
20230204T1700,8.300245,0,6.638072,12.528809
20230204T1800,7.5502453,0,4.452954,14.03624
20230204T1900,6.290245,0,4.802999,12.994629
20230204T2000,4.750245,0,6.130579,3.3664398
20230204T2100,3.4902453,0,7.5685663,2.7262878
20230204T2200,2.4602454,0,7.072878,14.743561
20230204T2300,2.0602455,0,5.3999996,36.86989
20230205T0000,2.2002454,0,5.8048253,29.744873
20230205T0100,2.1402454,0,4.0249224,63.43495
20230205T0200,1.6502454,0,2.5455842,81.869896
20230205T0300,1.3402455,0,2.0364676,135
20230205T0400,1.0602454,0,2.9024127,150.25511
20230205T0500,0.4602454,0,2.9024127,150.25511
20230205T0600,0.35024542,0,3.0758414,159.44395
20230205T0700,0.3702454,0,2.5455842,171.8699
20230205T0800,0.4202454,0,3.96,180
20230205T0900,0.5402454,0,5.0528407,184.08562
20230205T1000,1.1202455,0,5.4477882,187.59465
20230205T1100,2.0002456,0,6.162207,186.70984
20230205T1200,3.1502452,0,6.2145634,190.00798
20230205T1300,3.8402452,0,5.3999996,216.8699
20230205T1400,4.8502455,0,5.8048253,240.25513
20230205T1500,5.3702455,0,4.896529,252.89728
20230205T1600,5.4902453,0,6.2145634,280.008
20230205T1700,5.5702453,0,6.12,298.07248
20230205T1800,5.360245,0,7.145796,319.08563
20230205T1900,5.170245,0,6.6087217,330.64227
20230205T2000,4.9102454,0,7.172949,342.47443
20230205T2100,4.730245,0,7.2805495,351.46924
20230205T2200,4.5002456,0,7.928178,357.39746
20230205T2300,4.5002456,0,8.647496,2.3859253
20230206T0000,4.400245,0,7.5170207,16.69925
20230206T0100,4.3702455,0,6.379216,16.389526
20230206T0200,4.3902454,0,7.072878,14.743561
20230206T0300,4.1202455,0,8.12197,12.804245
20230206T0400,3.8002453,0,6.830519,18.434952
20230206T0500,3.4802456,0,6.725354,15.524109
20230206T0600,3.2602453,0,7.172949,17.525558
20230206T0700,3.0702453,0,7.628263,19.29004
20230206T0800,2.8902454,0,8.557102,14.620865
20230206T0900,2.6402454,0,9,16.260193
20230206T1000,2.8002453,0,9.693296,21.801407
20230206T1100,3.1402454,0,11.753876,40.03026
20230206T1200,3.9802456,0,11.212135,47.602554
20230206T1300,4.4502454,0,11.200571,44.999985
20230206T1400,4.900245,0,11.212135,42.39743
20230206T1500,4.9902453,0,11.019764,38.367477
20230206T1600,4.880245,0,11.609651,29.744873
20230206T1700,4.5302453,0,13.049689,24.443954
20230206T1800,3.8502455,0,12.641076,19.983109
20230206T1900,3.1402454,0,11.966954,15.708633
20230206T2000,2.6602454,0,11.384199,18.434952
20230206T2100,2.3902454,0,10.787993,25.709946
20230206T2200,2.2302454,0,10.514218,38.047028
20230206T2300,2.0102453,0,9,36.86989
20230207T0000,1.0802454,0,7.729527,27.75853
20230207T0100,0.6702454,0,9.339208,27.552795
20230207T0200,0.6902454,0,10.296251,36.469223
20230207T0300,0.5002454,0,12.768586,49.573914
20230207T0400,-0.04975462,0,15.124284,51.766174
20230207T0500,-0.3197546,0,14.904173,52.853302
20230207T0600,-0.86975455,0,13.53236,61.38954
20230207T0700,-1.7597545,0,8.654986,73.07248
20230207T0800,-2.8697548,0,5.154415,65.224846
20230207T0900,-3.1597548,0,5.315336,61.699234
20230207T1000,-1.1197546,0,2.5959969,56.30993
20230207T1100,0.1502454,0,5.1165614,39.2894
20230207T1200,1.1602454,0,3.8939953,56.30993
20230207T1300,2.0802455,0,5.8048253,60.25511
20230207T1400,3.1702452,0,5.6920996,71.56504
20230207T1500,4.110245,0,6.12,61.927513
20230207T1600,4.670245,0,6.193674,54.46232
20230207T1700,4.8002453,0,4.198285,30.963745
20230207T1800,3.6802454,0,5.3517847,19.653809
20230207T1900,0.7902454,0,8.049845,26.565033
20230207T2000,-0.21975458,0,7.386582,43.025055
20230207T2100,-1.0997546,0,7.289445,57.094757
20230207T2200,-1.6397547,0,6.792466,57.994614
20230207T2300,-2.0897546,0,6.489992,56.30993
20230208T0000,-2.7197547,0,6.439876,63.43495
20230208T0100,-3.0397544,0,5.95906,64.98311
20230208T0200,-3.3297548,0,5.95906,64.98311
20230208T0300,-3.3897548,0,6.193674,54.46232
20230208T0400,-3.6597548,0,6.1094027,44.999985
20230208T0500,-3.8097548,0,6.3690495,47.29059
20230208T0600,-4.1697545,0,6.8777895,47.121094
20230208T0700,-4.4497547,0,7.127636,44.999985
20230208T0800,-4.249755,0,6.1094027,44.999985
20230208T0900,-3.5097547,0,5.6233797,50.194427
20230208T1000,-2.3297548,0,4.8433046,41.987198
20230208T1100,-0.6997546,0,6.193674,54.46232
20230208T1200,0.17024541,0,6.638072,77.47118
20230208T1300,0.9602454,0,5.5887027,104.93142
20230208T1400,1.7502455,0,6.6185193,112.380135
20230208T1500,2.3402452,0,6.151683,110.556046
20230208T1600,2.7602453,0,3.6179552,95.71059
20230208T1700,2.9802456,0,3.7585104,73.30075
20230208T1800,3.1202455,0,3.6,89.99999
20230208T1900,2.7102456,0,4.6800003,112.61986
20230208T2000,1.0902455,0,5.315336,118.30075
20230208T2100,-2.3297548,0,5.00128,120.25643
20230208T2200,-2.9197545,0,4.829907,116.56505
20230208T2300,-3.769755,0,4.8965297,126.027374
20230209T0000,-3.8097548,0,5.1919937,146.30994
20230209T0100,-4.4197545,0,5.00128,149.74356
20230209T0200,-4.9297547,0,5.3999996,143.1301
20230209T0300,-5.4397545,0,4.0249224,153.43495
20230209T0400,-5.6697545,0,3.5455887,156.0375
20230209T0500,-6.059755,0,4.0249224,153.43495
20230209T0600,-5.9897547,0,4.39436,145.00798
20230209T0700,-6.119755,0,4.6938257,147.52881
20230209T0800,-5.9697547,0,5.00128,149.74356
20230209T0900,-5.8597546,0,5.315336,151.69923
20230209T1000,-3.5397549,0,5.991594,147.26477
20230209T1100,-0.8197546,0,4.829907,153.43495
20230209T1200,0.9502454,0,4.5536795,161.56505
20230209T1300,2.8802452,0,4.68,180
20230209T1400,4.4702454,0,6.0347,197.35403
20230209T1500,5.500245,0,5.3999996,216.8699
20230209T1600,6.0302453,0,5.315336,241.69925
20230209T1700,6.0102453,0,2.5455842,261.8699
20230209T1800,5.0102453,0,0.71999997,89.99999
20230209T1900,3.2702456,0,2.3051248,141.34018
20230209T2000,1.3402455,0,1.2979984,123.69006
20230209T2100,0.2802454,0,0,180
20230209T2200,-1.3697546,0,1.0182338,135
20230209T2300,-3.0797548,0,2.4149535,153.43495
20230210T0000,-4.1797547,0,3.5455887,156.0375
20230210T0100,-4.4697547,0,3.219938,153.43495
20230210T0200,-4.289755,0,3.7585104,163.30075
20230210T0300,-4.349755,0,3.671294,168.69006
20230210T0400,-5.209755,0,3.319036,167.47119
20230210T0500,-5.4497547,0,3.0758414,159.44395
20230210T0600,-5.619755,0,2.9024127,150.25511
20230210T0700,-5.6797547,0,2.9024127,150.25511
20230210T0800,-5.6597548,0,3.219938,153.43495
20230210T0900,-5.789755,0,3.5455887,156.0375
20230210T1000,-3.0597544,0,3.4152596,161.56505
20230210T1100,-0.4597546,0,2.3051248,128.6598
20230210T1200,1.6102453,0,2.3051248,128.6598
20230210T1300,3.4802456,0,1.8,126.869896
20230210T1400,4.9102454,0,1.609969,153.43495
20230210T1500,5.770245,0,0.8049845,206.56505
20230210T1600,6.3702455,0,2.0991426,329.03625
20230210T1700,6.1602454,0,2.6208394,344.0546
20230210T1800,4.4102454,0,3.2599385,6.340164
20230210T1900,3.2802453,0,1.9386592,68.19859
20230210T2000,1.8002454,0,0.71999997,89.99999
20230210T2100,0.20024541,0,1.4399999,89.99999
20230210T2200,-1.3197546,0,2.9024127,119.74488
20230210T2300,-2.3497548,0,3.8268526,131.18591
20230211T0000,-3.3297548,0,4.3498964,155.55605
20230211T0100,-3.1697545,0,3.8773184,158.1986
20230211T0200,-3.769755,0,2.9024127,150.25511
20230211T0300,-4.249755,0,2.5455842,135
20230211T0400,-4.4097548,0,3.0547013,135
20230211T0500,-4.5497546,0,3.396233,147.99461
20230211T0600,-4.9097548,0,3.5455887,156.0375
20230211T0700,-4.8997545,0,2.5959969,146.30994
20230211T0800,-5.1097546,0,2.5455842,135
20230211T0900,-4.4497547,0,4.1046314,142.12502
20230211T1000,-2.2697544,0,6.439876,153.43495
20230211T1100,-0.86975455,0,4.3498964,155.55605
20230211T1200,2.3102455,0,1.835647,168.69006
20230211T1300,4.5602455,0,2.2768397,198.43495
20230211T1400,6.2602453,0,1.2979984,236.30994
20230211T1500,7.520245,0,0.8049845,296.56506
20230211T1600,8.220245,0,0.5091169,315
20230211T1700,8.300245,0,1.609969,26.565033
20230211T1800,5.8702455,0,3.7064266,29.05458
20230211T1900,4.9902453,0,4.8433046,41.987198
20230211T2000,2.8302455,0,5.3517847,47.726303
20230211T2100,0.070245415,0,4.829907,63.43495
20230211T2200,-1.0697546,0,3.8773184,68.19859
20230211T2300,-1.6597546,0,3.5455887,66.037506
20230212T0000,-2.0297546,0,3.4152596,71.56504
20230212T0100,-2.0497546,0,3.4152596,71.56504
20230212T0200,-2.0697546,0,3.7585104,73.30075
20230212T0300,-2.0797548,0,2.9024127,82.874985
20230212T0400,-2.4897547,0,2.8799999,89.99999
20230212T0500,-2.3597546,0,2.9024127,82.874985
20230212T0600,-2.6397548,0,3.671294,78.69006
20230212T0700,-2.9097548,0,4.0249224,79.695145
20230212T0800,-3.1097546,0,4.379589,80.537674
20230212T0900,-2.7897544,0,4.6938252,85.60129
20230212T1000,-0.77975464,0,4.73506,98.74616
20230212T1100,2.2102454,0,4.6938252,94.398705
20230212T1200,4.980245,0,5.1544156,102.09476
20230212T1300,6.9502454,0,5.5887027,104.93142
20230212T1400,8.450246,0,5.0528407,94.08562
20230212T1500,9.420245,0,5.0142193,68.96249
20230212T1600,10.180245,0.007510225,5.6233797,50.194427
20230212T1700,10.200245,0.008343537,4.510787,28.610443
20230212T1800,8.340245,0,5.00128,30.256424
20230212T1900,5.940245,0,4.3498964,65.55604
20230212T2000,3.7802453,0,5.506941,78.69006
20230212T2100,2.7602453,0,4.802999,77.00538
20230212T2200,2.0502453,0,4.68,89.99999
20230212T2300,0.97024536,0,4.73506,98.74616
20230213T0000,0.6002454,0,4.5536795,108.434944
20230213T0100,0.3802454,0,5.6233797,129.80557
20230213T0200,0.2602454,0,5.1165614,129.2894
20230213T0300,0.4202454,0,4.6102495,128.6598
20230213T0400,0.5802454,0,4.6102495,128.6598
20230213T0500,0.6202454,0,4.8433046,138.01279
20230213T0600,0.6602454,0,5.692099,145.30484
20230213T0700,0.7102454,0,5.991594,147.26477
20230213T0800,0.4802454,0,5.904439,142.4314
20230213T0900,0.4502454,0,5.8603754,137.48955
20230213T1000,1.2602453,0,5.6002855,135
20230213T1100,2.2002454,0,4.8433046,138.01279
20230213T1200,3.5402455,0,5.991594,147.26477
20230213T1300,5.1002455,0,6.297428,149.03624
20230213T1400,6.6402454,0,6.297428,149.03624
20230213T1500,7.8902454,0,6.12,151.9275
20230213T1600,8.8102455,0,5.315336,151.69923
20230213T1700,9.100245,0,4.39436,145.00798
20230213T1800,8.750245,0,6.1305785,130.23636
20230213T1900,6.4102454,0,6.989936,124.508514
20230213T2000,3.3902454,0,5.1919937,123.69006
20230213T2100,1.0002453,0,3.8939953,123.69006
20230213T2200,0.7002454,0,4.1046314,127.874985
20230213T2300,0.5302454,0,4.6102495,128.6598
20230214T0000,-0.04975462,0,4.8433046,138.01279
20230214T0100,-0.5897546,0,5.3517847,137.72632
20230214T0200,-0.86975455,0,5.3517847,137.72632
20230214T0300,-0.88975465,0,5.3999996,143.1301
20230214T0400,-0.97975457,0,5.1919937,146.30994
20230214T0500,-1.0597546,0,5.3999996,143.1301
20230214T0600,-0.86975455,0,5.3999996,143.1301
20230214T0700,-0.5597546,0,5.3999996,143.1301
20230214T0800,-0.89975464,0,5.3517847,137.72632
20230214T0900,-1.0597546,0,5.3517847,137.72632
20230214T1000,0.2102454,0,6.618519,135
20230214T1100,1.7602454,0,5.3517847,137.72632
20230214T1200,2.8402452,0,5.3999996,143.1301
20230214T1300,5.0102453,0,5.3999996,143.1301
20230214T1400,6.8102455,0,4.3349743,138.36646
20230214T1500,7.8002453,0,4.1046314,142.12502
20230214T1600,8.770246,0,4.1046314,142.12502
20230214T1700,9.260245,0,4.8433046,131.98721
20230214T1800,8.970245,0,6.8777895,132.8789
20230214T1900,4.5202456,0,5.3517847,132.27368
20230214T2000,1.9602454,0,4.6938257,122.47119
20230214T2100,1.4402454,0,5.692099,124.69515
20230214T2200,0.6802454,0,6.1305785,130.23636
20230214T2300,0.1802454,0,6.1305785,130.23636
20230215T0000,-0.75975454,0,5.1165614,140.71059
20230215T0100,-1.1697546,0,6.3690495,132.70938
20230215T0200,-1.1597546,0,5.3517847,132.27368
20230215T0300,-1.2397546,0,4.8433046,138.01279
20230215T0400,-1.1897546,0,4.8433046,138.01279
